33 27 25
37 32 29
31 31 28
39 31 33
35 35 36
34 33 29
36 36 29
41 31 30
34 33 27
33 32 29
32 32 36
37 33 28
36 31 33
33 28 25
32 27 24
35 32 30
36 34 33
35 35 30
37 34 33
38 32 28
36 27 31
37 31 32
40 35 32
33 34 30
38 32 32
35 38 31
33 28 30
38 33 28
33 33 36
30 26 29
36 32 28
34 32 29
29 33 30
32 29 26
31 24 23
28 24 22
29 27 31
29 31 28
30 23 26
27 25 22
31 24 23
37 24 23
29 28 26
26 27 26
29 28 29
34 32 28
40 26 24
35 34 31
24 30 30
32 28 27
40 28 30
34 27 32
34 31 27
36 28 32
34 35 31
35 32 32
34 31 29
36 32 30
35 30 31
35 35 25
28 24 27
29 24 30
24 30 25
31 28 27
30 31 28
28 25 25
31 27 24
31 33 24
34 28 27
40 30 31
35 37 30
38 29 28
37 33 29
36 37 33
34 41 35
35 32 31
36 32 34
35 31 33
36 37 32
31 33 29
31 29 32
32 33 29
29 33 31
33 30 30
31 29 30
32 27 27
32 28 30
36 28 26
35 29 27
36 32 27
33 34 34
38 32 30
35 35 33
35 26 30
37 30 31
36 32 30
33 29 34
39 30 29
33 38 35
30 30 29
34 27 30
36 25 28
28 30 29
29 25 25
31 24 27
27 28 20
30 28 24
30 27 28
27 29 26
28 18 21
32 23 22
28 27 23
26 28 26
29 23 24
23 18 26
28 28 26
32 29 25
30 31 33
28 32 25
34 26 26
29 29 22
30 27 24
31 30 28
35 27 26
34 33 30
43 35 30
37 37 30
33 35 31
39 26 31
36 29 29
33 36 32
34 29 28
28 32 28
32 27 24
35 28 23
27 31 22
30 30 26
35 24 27
35 31 24
38 29 27
29 34 30
33 31 28
37 32 32
36 34 33
38 28 29
34 33 27
39 31 26
37 40 32
40 34 37
34 35 37
33 28 24
33 30 28
33 31 29
31 32 28
33 30 31
28 31 25
32 28 30
31 28 27
34 34 24
33 30 29
32 33 29
35 32 25
37 36 31
36 32 29
32 32 33
38 33 24
33 35 33
35 33 30
38 38 28
40 29 25
38 34 35
33 33 27
34 33 31
31 25 31
23 27 26
26 29 21
30 28 30
30 26 23
28 24 20
30 27 21
24 30 20
28 26 24
34 28 26
28 25 22
33 28 23
29 25 25
28 32 28
27 30 26
28 27 23
34 24 25
33 29 22
30 29 29
31 27 29
36 29 28
35 32 29
35 24 27
41 34 35
33 37 30
33 31 29
36 36 36
31 29 28
37 32 28
33 27 31
30 31 31
37 28 29
33 32 30
37 32 29
36 28 32
27 34 31
35 29 34
30 34 32
28 29 31
39 25 33
35 36 34
36 33 36
36 35 33
38 33 33
41 31 30
41 34 35
37 35 35
34 33 35
41 36 33
31 32 37
32 35 34
39 29 31
35 33 27
34 29 32
30 34 32
31 30 34
37 34 32
34 31 30
37 30 29
36 31 28
32 30 27
35 32 31
41 30 26
35 35 35
35 33 34
40 31 32
37 37 30
34 30 30
36 33 33
34 30 28
28 30 30
26 27 30
28 23 25
28 26 28
29 29 28
27 21 23
26 20 20
24 19 24
28 27 23
32 24 23
32 27 27
37 27 25
32 28 31
26 28 27
32 26 30
35 25 25
27 32 31
33 28 29
31 30 30
28 24 23
33 26 27
31 30 32
30 35 31
34 39 31
37 29 32
38 27 31
38 34 31
29 29 32
35 31 30
33 29 31
30 33 22
32 32 28
30 26 25
28 29 24
34 27 25
29 30 30
28 29 21
32 22 27
29 34 26
35 24 26
34 30 28
30 28 24
33 28 27
32 30 28
32 31 32
35 34 29
37 27 30
36 26 24
35 29 28
40 32 28
33 30 31
34 25 28
33 33 31
33 31 31
33 30 27
31 27 24
30 22 22
35 36 33
35 33 27
36 32 37
38 32 31
35 26 28
40 31 29
35 32 37
31 33 35
39 33 38
35 40 38
35 33 36
38 31 32
34 33 30
34 35 27
30 26 30
28 27 22
23 27 22
30 24 23
29 27 24
23 26 22
27 26 22
31 31 26
28 24 25
29 21 23
28 21 25
29 24 24
31 29 23
32 29 32
33 31 28
33 31 28
37 35 30
26 27 28
34 25 24
37 30 23
26 28 27
30 33 28
39 28 26
38 30 25
34 34 30
39 32 31
38 35 28
33 38 30
37 29 30
36 33 30
32 21 27
31 29 29
32 26 24
28 28 34
33 32 29
29 31 25
34 29 25
36 31 26
33 31 28
38 30 27
31 32 29
28 30 26
27 27 28
29 25 27
29 32 27
31 33 30
32 30 23
34 26 29
37 32 27
35 33 30
34 26 29
31 27 31
30 34 32
37 29 31
33 32 27
25 25 29
29 29 24
33 27 27
36 35 26
33 31 29
35 32 31
41 35 27
38 39 35
37 33 31
38 28 31
37 34 32
37 35 31
37 32 30
41 33 31
42 36 30
40 34 28
34 31 24
33 27 26
26 24 24
28 31 32
29 29 25
29 22 20
30 25 26
29 33 25
26 27 22
24 28 22
23 22 23
36 27 20
36 28 25
33 33 25
34 30 27
35 29 26
36 32 25
37 28 31
38 28 30
32 30 25
31 29 29
31 29 29
39 33 25
35 38 33
34 34 36
29 31 29
40 31 33
42 29 26
31 31 35
30 32 31
33 33 32
30 28 27
28 31 29
28 28 29
28 24 23
32 30 24
32 23 21
26 28 31
31 25 26
31 29 25
31 24 27
34 30 28
25 25 26
30 19 28
30 28 27
31 28 25
27 26 25
30 23 23
29 23 29
27 31 28
26 26 24
28 21 25
29 25 24
33 32 20
25 30 27
28 23 22
25 26 26
33 28 22
36 23 23
27 29 25
33 26 23
40 29 30
40 33 30
36 33 34
39 34 31
36 33 33
38 35 34
39 34 28
36 31 31
35 33 31
39 33 30
34 30 29
27 26 32
28 25 29
31 27 25
27 30 30
31 27 23
26 27 32
28 27 26
27 24 20
30 21 20
27 26 25
32 30 28
33 26 24
33 29 29
33 32 27
36 28 25
37 37 31
36 30 29
34 39 34
35 35 30
34 32 31
32 31 31
35 29 30
35 30 31
34 29 30
30 36 33
34 33 30
32 34 31
32 32 28
31 24 27
33 28 26
28 31 29
25 27 26
22 28 25
24 27 23
30 22 27
23 29 21
26 20 27
30 24 31
30 31 27
33 25 28
31 32 28
31 30 24
26 24 28
30 27 27
36 30 27
31 29 30
31 34 27
31 27 32
37 32 30
28 31 32
24 27 28
33 21 28
27 32 26
27 24 22
32 28 25
26 28 25
26 30 28
29 32 30
36 26 29
35 24 26
33 32 32
36 38 28
36 36 35
35 34 29
40 38 37
40 33 31
32 36 28
33 34 33
37 30 33
37 38 29
32 37 28
27 29 26
28 26 23
28 28 25
35 32 29
34 36 31
34 29 27
35 30 30
31 28 20
28 28 24
32 29 26
32 33 29
37 33 29
34 31 30
38 36 32
33 35 38
37 33 35
36 30 27
33 32 34
38 34 26
37 35 37
34 34 30
34 33 35
34 35 26
37 30 32
31 30 32
37 31 32
38 30 32
37 31 34
34 31 32
32 33 37
31 28 25
26 28 28
27 26 27
26 22 24
27 24 26
27 27 26
25 23 21
24 26 20
32 29 25
28 31 20
30 29 27
29 28 15
28 26 23
28 24 27
34 32 28
35 26 25
33 32 34
32 25 24
36 30 28
29 31 22
26 26 30
32 29 27
31 25 29
29 25 25
25 26 25
23 26 24
30 26 25
33 30 25
27 30 29
30 29 28
33 29 35
37 29 28
36 30 27
41 33 32
34 32 28
39 38 37
38 39 37
39 33 37
40 33 34
42 31 37
42 33 33
33 28 33
28 28 26
35 25 30
32 31 27
