6 9 1
6 9 5
8 9 8
5 5 8
5 4 7
5 4 7
2 8 6
6 9 8
3 9 4
4 9 7
8 3 7
8 8 7
7 9 4
7 9 6
4 6 6
4 8 9
4 8 8
6 7 9
6 5 9
7 7 9
8 4 7
8 6 8
3 5 8
4 7 7
9 7 8
9 2 8
2 7 6
7 8 4
8 9 7
9 8 7
8 6 9
5 8 9
7 9 7
7 7 6
6 7 7
6 7 8
6 9 8
8 9 4
4 2 7
7 9 7
7 9 7
8 1 8
8 3 8
6 4 8
3 9 7
2 9 9
4 9 9
9 7 3
8 8 9
8 5 9
8 5 3
6 5 4
8 7 9
8 6 5
7 9 7
6 9 9
6 9 3
7 9 1
8 0 4
8 8 7
5 9 7
9 8 6
6 9 5
7 9 8
9 9 9
9 8 9
8 9 8
8 8 8
9 8 9
9 9 9
9 9 7
6 9 9
9 7 8
8 8 9
9 9 9
9 9 9
9 9 9
9 8 9
8 8 8
9 8 9
9 8 9
9 9 9
8 9 8
8 9 9
8 9 8
8 7 8
9 7 8
9 8 8
9 8 9
9 9 9
8 9 7
9 9 7
9 7 9
9 9 9
8 9 7
8 8 7
8 9 9
9 9 8
9 9 8
9 9 4
9 6 8
9 9 7
9 9 9
8 9 8
8 8 9
9 9 9
9 9 7
9 9 9
8 9 9
9 9 9
8 9 9
8 8 9
9 8 6
9 9 6
9 7 9
9 6 9
8 9 8
7 9 9
8 9 9
8 9 7
9 7 7
9 8 7
9 9 8
9 9 6
8 9 5
8 9 9
9 9 9
9 9 9
9 8 9
8 9 9
5 9 9
9 9 9
9 9 9
9 9 9
7 9 9
9 9 9
9 9 9
9 9 8
9 9 7
9 8 9
8 9 9
8 9 9
9 9 7
9 9 8
9 9 9
9 9 9
8 9 9
8 7 7
8 7 8
9 8 9
9 8 9
9 8 9
9 9 8
8 9 8
6 7 7
8 6 9
8 9 9
9 9 7
8 9 9
9 9 7
7 8 8
8 9 9
7 9 9
9 9 8
9 8 8
8 8 7
8 9 9
9 9 8
9 9 9
9 9 9
9 9 7
8 8 9
8 9 9
6 9 8
7 8 8
9 9 9
9 9 9
9 9 9
9 9 9
7 9 9
9 9 9
8 9 4
9 9 9
9 9 9
9 9 9
9 7 7
8 9 9
8 9 9
9 9 9
9 8 9
9 9 9
7 9 9
7 9 9
6 9 7
9 9 9
9 9 9
9 9 9
7 9 8
8 9 9
9 9 8
9 9 9
9 8 9
8 9 9
9 9 9
9 8 8
9 9 9
8 9 9
7 7 9
8 7 9
8 8 7
6 8 8
9 7 9
9 7 9
8 7 9
9 8 4
9 9 8
6 9 8
7 8 9
8 9 9
8 9 8
9 9 9
9 9 7
7 7 9
7 9 9
7 9 8
9 9 7
9 9 8
9 9 5
7 9 6
7 8 9
6 8 9
8 8 9
8 7 7
8 8 8
9 9 7
9 9 9
9 7 8
8 9 8
8 9 9
9 9 9
9 9 9
9 9 9
7 9 9
9 9 5
9 9 9
8 9 9
7 8 9
7 6 7
7 9 7
8 9 7
8 9 7
9 7 7
6 7 3
6 8 9
9 9 9
9 9 8
9 9 8
9 9 9
9 8 9
7 9 9
9 9 8
9 8 9
9 9 7
9 9 8
9 9 7
9 8 9
9 8 8
9 9 9
9 9 8
8 9 9
7 9 9
8 8 9
8 9 9
9 9 9
9 9 9
8 9 9
9 9 5
9 9 9
6 9 8
7 9 9
9 8 8
9 9 8
9 6 6
9 9 9
8 8 9
8 9 9
7 9 8
7 9 9
9 9 9
9 7 8
9 9 8
9 7 9
7 8 9
9 8 9
9 9 9
8 8 9
8 6 9
9 7 7
9 7 6
9 6 8
7 7 9
7 6 9
9 7 9
9 9 9
9 8 9
9 8 6
9 8 9
8 9 9
8 9 5
7 9 9
8 7 7
8 8 9
9 9 9
9 7 8
7 9 9
7 9 9
9 9 8
9 9 8
9 8 8
9 9 9
9 9 9
9 8 9
8 8 9
9 8 9
9 7 9
7 6 9
8 9 9
8 9 9
8 9 7
9 9 9
9 9 9
9 9 8
9 8 7
9 9 7
9 9 9
8 9 9
8 9 9
8 9 8
9 9 9
9 9 9
7 9 8
9 8 8
9 9 8
9 9 9
9 9 9
9 9 9
9 9 9
9 8 8
6 9 9
7 9 7
9 8 9
9 8 8
9 9 8
8 9 8
9 9 9
9 9 9
9 9 9
9 9 9
9 9 9
9 9 9
9 9 9
9 8 9
9 9 9
8 9 9
9 8 9
8 9 9
9 9 9
8 7 8
8 8 9
8 9 9
8 9 9
9 9 9
8 4 9
9 9 9
6 9 9
6 7 9
7 9 9
9 9 9
7 8 8
8 8 8
9 8 8
9 9 8
9 9 8
9 7 9
9 7 9
9 9 9
8 9 9
8 8 9
8 9 9
8 9 8
8 9 8
7 9 9
8 9 8
9 9 9
9 9 9
9 9 8
9 9 9
9 8 9
9 9 8
9 9 8
9 9 9
6 7 9
6 8 8
8 8 8
9 9 9
9 9 8
9 8 9
9 9 9
9 9 9
8 9 8
7 9 9
7 9 8
9 8 9
9 8 9
6 8 9
9 8 9
9 9 9
9 9 6
9 9 8
9 8 9
8 8 9
9 8 9
