10 3
14 12
12 8
9 7
13 6
14 12
12 14
12 13
13 11
15 13
9 12
11 12
12 13
13 11
14 14
16 16
16 14
10 10
11 11
12 9
12 10
12 10
13 9
14 11
14 10
16 13
13 11
13 13
13 12
12 9
16 12
10 12
10 7
12 8
11 10
13 10
12 12
14 13
10 10
10 10
4 5
18 14
22 19
21 21
16 19
22 21
24 22
23 24
24 17
23 24
21 19
21 14
26 22
22 22
18 21
25 26
20 26
21 22
20 19
22 17
24 23
22 21
26 25
23 26
20 21
24 22
23 24
21 22
20 23
21 24
21 18
25 28
21 24
16 17
17 17
15 16
21 22
26 26
25 24
23 22
21 18
7 11
15 11
24 24
22 18
23 23
19 18
23 20
25 27
16 19
17 18
21 19
21 22
25 20
23 25
21 22
18 19
18 20
23 21
22 25
21 22
28 26
26 25
24 29
21 23
16 21
21 21
23 24
26 26
21 21
21 21
26 23
21 22
23 20
17 20
18 18
22 21
23 23
20 24
20 18
22 26
16 18
10 11
18 14
28 20
25 27
27 20
22 20
23 20
16 20
20 17
19 20
24 16
19 17
26 25
25 23
23 23
23 18
22 20
23 25
16 21
18 21
23 20
24 23
23 21
22 25
21 23
25 26
24 29
24 26
22 25
16 17
26 26
21 21
26 20
20 20
24 21
24 21
20 18
19 22
22 22
21 20
17 19
10 14
12 11
23 23
20 24
20 20
18 20
22 23
22 22
17 19
23 23
24 24
24 23
20 21
27 26
25 23
23 22
20 21
15 18
15 15
18 22
22 20
26 25
28 22
26 25
21 18
27 24
25 25
23 27
20 13
18 16
17 18
16 17
18 20
17 23
22 20
18 19
22 18
26 23
25 28
19 24
19 15
7 10
15 9
24 26
22 25
21 21
20 22
22 21
23 22
11 18
16 18
17 21
17 19
22 20
27 26
25 25
23 19
18 17
19 18
15 15
18 12
17 16
19 20
17 17
24 23
20 23
26 21
21 24
21 20
19 18
17 17
22 21
16 16
21 19
22 24
22 20
20 21
18 14
19 24
17 21
18 20
21 19
12 15
12 13
19 26
22 20
19 19
21 22
22 24
19 20
20 19
17 11
22 21
19 22
16 20
19 22
25 24
20 22
19 19
12 14
13 15
19 17
19 18
18 20
18 20
19 17
13 17
21 21
22 23
18 19
21 17
20 19
19 22
20 17
18 17
21 23
22 19
23 21
19 21
22 22
14 19
13 15
13 16
10 13
15 11
15 15
19 21
17 18
17 17
23 19
21 20
23 22
25 22
25 20
21 18
15 15
18 17
26 19
24 26
18 17
18 17
18 17
18 18
17 18
22 19
20 18
19 16
22 16
22 18
24 22
21 25
22 27
24 27
18 20
23 21
25 24
19 21
16 22
25 23
20 22
22 24
14 16
18 12
20 20
9 14
11 9
13 17
20 17
16 17
22 25
24 25
25 28
16 22
21 23
20 21
22 20
12 10
18 15
19 22
21 25
14 20
19 23
19 24
18 19
24 21
20 23
19 17
18 20
24 22
23 27
19 20
22 24
15 17
20 14
19 15
20 22
17 24
15 20
17 20
21 24
20 21
18 21
20 21
14 16
19 20
10 14
13 12
17 21
20 23
17 20
20 22
21 16
25 25
19 21
19 19
18 14
18 19
14 14
18 18
9 12
17 19
19 19
22 24
20 19
18 15
25 21
19 19
15 17
14 14
19 19
21 26
24 20
24 23
15 12
16 13
16 19
18 21
18 21
18 20
22 21
18 20
25 18
20 18
22 19
21 20
17 19
10 10
14 9
15 15
18 17
24 20
24 20
20 22
22 17
21 23
18 19
19 18
16 14
15 15
20 16
17 15
18 15
19 20
17 22
18 23
18 25
23 25
19 16
14 18
18 15
23 21
20 23
23 21
15 21
13 12
15 16
19 18
18 21
22 17
21 23
19 27
28 25
15 20
23 23
23 22
20 18
19 19
10 13
14 10
18 18
18 19
24 26
21 24
18 19
23 21
23 24
23 23
16 19
21 18
19 19
18 19
20 21
19 16
16 16
17 17
24 19
22 27
24 22
17 18
20 17
20 17
24 22
20 23
18 21
18 14
13 12
17 19
21 20
18 22
20 21
22 17
21 23
27 26
15 18
21 17
20 20
21 22
21 21
12 19
11 10
16 19
16 17
18 23
18 19
17 15
20 23
21 24
18 21
18 20
19 15
20 20
20 23
19 19
18 15
19 20
16 16
23 26
24 25
22 15
20 18
21 21
25 21
22 24
21 17
17 19
18 14
20 20
17 16
19 18
20 22
15 17
25 21
26 24
23 26
19 18
19 13
21 23
24 21
25 23
14 17
12 10
11 16
19 17
19 15
23 21
23 21
25 24
23 24
22 23
21 19
20 20
22 19
21 26
22 24
23 21
22 24
16 16
21 20
22 23
18 21
19 16
22 23
22 24
21 20
21 23
13 18
14 20
15 14
15 18
21 21
21 15
22 23
20 22
24 28
20 22
21 18
20 20
23 24
19 16
22 20
11 16
13 12
18 17
16 17
20 18
21 21
22 21
25 25
22 18
22 21
23 18
21 23
23 20
24 26
25 23
25 23
19 22
21 25
19 22
19 24
13 17
18 18
22 22
19 20
20 17
21 20
18 23
16 13
17 21
19 22
20 18
20 22
22 21
20 18
23 19
24 19
17 14
17 18
19 22
19 20
20 22
10 13
15 12
18 21
20 19
22 21
25 24
27 28
23 22
19 20
14 14
22 22
21 19
24 21
22 26
25 24
20 25
23 24
23 20
21 19
21 16
19 16
21 18
21 26
22 24
26 25
23 24
23 26
16 18
22 17
20 19
19 16
21 17
19 17
23 21
23 25
