35 33 31
35 36 35
34 31 34
30 33 32
35 31 33
24 29 32
28 36 33
29 29 28
30 32 28
31 27 35
27 26 25
25 32 28
35 26 27
31 29 31
24 32 27
31 32 31
32 29 27
30 32 38
36 32 30
34 32 33
34 37 34
32 35 37
37 29 32
33 34 33
31 33 36
29 31 32
31 36 30
34 35 30
35 35 34
34 35 29
37 32 34
33 35 35
36 34 40
35 31 30
38 35 37
35 30 28
31 33 33
25 34 32
33 32 27
33 27 23
29 31 24
32 30 29
30 30 25
28 31 29
21 30 31
30 25 25
31 33 31
31 30 32
35 33 32
38 34 36
33 37 40
36 37 36
35 37 30
39 34 32
34 32 37
39 36 32
40 35 33
36 36 29
36 40 33
31 28 30
30 27 30
31 34 34
35 33 31
29 33 24
31 30 28
28 29 24
30 32 29
31 33 33
31 30 27
32 32 32
37 30 35
26 31 29
33 30 35
33 31 29
29 33 28
30 34 32
30 27 29
29 30 31
29 28 28
30 27 27
26 34 26
34 32 32
21 28 28
33 31 30
30 25 24
31 37 31
27 33 33
30 31 29
33 34 30
34 34 37
28 28 30
36 34 33
34 33 27
36 38 35
30 33 35
36 31 36
34 38 33
34 34 37
35 34 30
38 35 32
39 38 33
39 34 31
35 38 31
31 36 35
32 30 33
32 35 30
31 31 33
25 29 29
35 32 30
32 29 31
27 34 31
32 26 32
30 28 25
29 29 27
29 28 27
28 27 23
25 32 29
28 29 31
33 29 31
34 33 30
39 37 35
40 34 33
39 34 32
31 36 33
32 32 33
33 34 29
35 40 34
35 33 32
35 35 30
40 34 31
35 32 32
35 24 35
29 34 30
38 33 36
32 31 33
29 34 35
34 30 31
34 35 32
37 37 33
38 31 34
32 34 30
33 38 34
30 29 31
30 32 29
32 32 28
26 34 26
26 33 28
28 27 26
26 28 27
28 27 31
26 29 28
33 22 25
32 30 25
27 22 19
29 30 27
29 28 32
31 28 31
33 33 32
31 30 33
29 34 32
33 32 30
34 33 32
34 26 36
28 35 35
37 30 35
36 30 32
35 36 32
38 36 31
33 36 35
32 32 34
33 35 35
37 33 36
34 37 37
37 26 36
32 34 27
29 34 31
28 34 31
32 29 31
32 33 28
32 31 29
32 31 25
33 28 29
29 30 28
26 33 27
31 26 32
34 26 27
34 28 31
31 31 29
36 32 30
36 39 34
38 41 39
37 38 41
39 34 34
31 34 32
32 37 37
36 34 35
34 38 34
35 39 30
38 34 34
33 39 33
36 38 35
38 32 26
35 37 32
35 34 34
30 29 33
32 33 28
34 36 35
31 35 32
30 36 29
34 34 27
28 33 26
30 36 30
35 33 32
33 34 31
35 28 32
27 32 35
36 27 30
35 31 32
33 32 32
32 30 29
27 33 28
25 32 26
28 31 34
27 31 29
30 22 23
33 30 30
30 30 28
37 31 30
30 30 26
26 33 29
28 29 31
26 30 28
36 31 30
28 31 29
31 31 32
34 38 32
37 34 32
34 37 28
33 31 31
38 30 25
36 33 31
30 42 32
28 35 31
38 37 31
35 33 32
35 37 36
32 28 31
34 32 28
33 30 28
33 35 30
33 36 27
34 27 25
31 33 27
29 29 28
28 27 25
29 30 26
27 30 28
31 33 31
29 31 33
31 31 34
38 31 33
36 38 40
36 39 35
30 39 33
31 36 38
29 33 35
38 35 37
36 32 33
38 40 40
38 30 34
35 40 34
34 32 37
32 34 33
35 34 34
35 38 35
35 33 34
29 35 37
38 31 33
39 37 33
36 33 39
28 39 39
33 32 32
34 33 31
34 34 37
28 36 27
33 34 25
32 30 25
26 29 28
33 32 28
30 28 31
33 28 26
33 26 33
25 27 30
28 31 29
28 28 29
24 29 22
28 30 31
31 31 28
34 31 29
28 29 31
30 29 30
32 24 30
30 32 31
32 34 34
38 32 33
34 34 35
36 43 34
34 37 36
34 36 32
34 31 35
35 34 35
34 34 33
37 32 33
31 35 33
36 35 36
35 37 35
