33 36 33
28 34 32
26 33 37
27 30 29
24 30 28
30 27 29
28 30 35
30 29 37
27 35 37
26 38 35
20 27 35
29 37 34
26 34 34
34 32 29
30 31 26
27 31 33
28 33 32
22 35 24
27 27 28
26 28 31
27 26 31
37 26 34
32 29 29
34 35 30
30 29 26
32 31 29
29 32 28
25 27 31
27 28 32
25 31 35
28 27 31
30 31 29
26 33 30
26 33 34
31 31 36
30 35 30
30 35 31
27 38 32
28 39 32
22 36 33
31 33 36
29 30 38
32 35 32
27 35 32
30 37 34
29 41 24
29 32 29
30 37 28
29 42 28
30 37 29
30 40 33
31 29 35
29 25 37
31 24 32
32 33 30
28 37 30
25 30 35
26 26 28
30 26 24
28 31 29
26 27 41
38 23 32
26 34 28
29 36 37
25 37 29
26 33 29
29 30 33
25 38 29
26 32 31
30 34 30
28 28 36
26 29 29
25 35 31
28 30 37
29 32 40
23 36 30
19 37 34
25 38 35
33 30 32
32 26 36
31 24 28
30 32 30
32 30 41
24 26 40
28 30 39
26 27 33
32 29 34
26 30 27
34 36 28
33 33 33
30 33 33
33 34 29
34 32 29
32 39 26
29 33 36
22 35 33
28 30 31
33 28 32
30 30 33
28 35 31
27 40 32
34 37 29
26 40 29
31 35 37
28 37 34
30 30 37
29 29 39
31 27 37
30 30 29
26 40 29
32 33 26
32 32 31
29 26 27
28 27 29
32 29 24
29 33 27
36 36 30
29 37 32
33 34 33
26 35 27
28 32 30
24 27 29
20 36 33
25 29 32
23 31 33
30 27 35
24 32 36
30 35 33
28 33 33
29 38 31
27 34 32
27 38 31
27 37 32
26 32 36
31 29 36
30 29 28
35 32 32
24 27 33
28 31 40
25 30 32
33 32 31
31 31 27
31 29 29
35 34 31
26 35 37
24 36 35
22 39 33
32 32 28
28 31 33
28 29 35
23 35 33
25 25 32
29 26 27
25 32 31
28 31 28
25 38 22
23 29 25
31 31 30
27 33 33
30 31 38
36 25 33
28 26 26
35 32 32
29 35 39
33 40 30
32 38 26
32 27 29
22 34 34
27 30 27
28 32 29
30 35 30
27 35 31
25 36 27
30 34 23
28 32 30
27 29 30
24 26 31
23 36 34
24 37 26
28 32 28
21 37 34
24 31 34
26 34 34
26 36 39
25 30 31
29 32 34
24 34 33
28 27 31
28 27 37
28 33 35
32 31 34
33 31 32
30 27 33
32 27 42
26 34 39
33 25 28
28 25 33
31 29 32
30 31 38
32 35 33
27 40 39
27 32 35
28 30 24
29 29 35
25 31 33
21 29 34
20 30 28
28 25 23
33 31 26
32 29 26
23 34 23
23 26 27
29 30 33
31 29 40
28 31 35
26 30 29
30 28 33
29 34 34
27 37 36
28 29 37
31 31 28
24 25 34
22 28 34
28 32 31
33 33 28
27 37 29
33 33 29
23 40 29
26 30 26
27 36 24
29 33 31
24 34 35
31 42 29
29 34 35
28 30 36
25 30 29
27 29 32
22 32 37
29 33 38
30 31 43
27 29 34
30 27 31
32 33 31
30 38 36
26 25 37
23 27 29
30 29 34
29 23 32
26 26 35
22 31 30
31 30 31
31 32 27
30 31 28
23 31 38
31 39 38
20 43 32
28 31 26
24 30 28
24 30 30
26 38 36
26 39 35
29 28 34
28 28 23
31 27 28
28 30 31
28 27 27
25 26 30
24 22 32
33 30 36
27 22 24
30 31 29
33 31 30
32 36 30
28 31 30
29 35 33
28 26 29
25 34 28
21 26 37
26 33 29
29 34 30
31 40 25
32 40 29
26 35 28
28 33 29
26 33 32
31 31 34
29 38 36
31 39 38
27 27 36
32 32 27
33 25 25
33 31 32
27 31 34
24 29 36
27 25 42
29 28 37
32 34 30
24 37 29
24 38 35
27 31 38
25 35 35
29 30 29
27 28 35
27 32 33
26 33 41
27 33 37
32 27 31
25 33 27
25 26 38
23 36 39
20 35 37
30 34 37
30 37 35
31 34 32
29 33 33
31 37 32
27 31 31
26 30 34
27 35 27
29 32 27
24 21 26
34 29 36
32 31 36
38 26 36
26 26 34
30 31 34
31 27 35
29 32 35
28 27 37
29 27 30
31 35 31
26 38 30
26 34 30
27 34 27
31 37 27
31 39 25
28 30 28
31 34 32
32 31 32
28 37 32
35 32 29
35 36 35
25 35 32
32 33 31
26 31 34
30 34 32
23 35 38
25 35 36
27 30 35
26 36 35
25 35 35
26 35 33
31 36 37
29 33 39
28 33 40
31 27 34
26 26 32
27 29 32
27 26 29
25 36 30
29 30 40
32 27 33
26 28 34
30 32 39
26 36 39
29 38 32
30 36 34
28 33 38
34 36 32
34 28 29
35 37 35
25 28 32
31 32 32
30 33 26
29 37 19
29 35 27
